Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F3: Sample,Found in Sample: [S3] F3: Sample,# Protein Groups,Modifications
FALSE,High,Master Protein,Q12906,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,0,14.258,7,5,5,5,894,95.3,8.76,0,5,0,445972.4063,High,1,
FALSE,High,Master Protein,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,0,7.356,18,3,5,3,254,28.8,7.18,1.67,3,0,4550187,High,1,
FALSE,High,Master Protein,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,0,9.77,8,4,5,4,539,57.9,7.83,5.87,4,0,2747946.625,High,1,
FALSE,High,Master Protein,Q16531,DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,0,11.968,6,4,5,4,1140,126.9,5.26,5.5,4,0,950066.375,High,1,
FALSE,High,Master Protein,Q01105,Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3,0,8.043,8,2,5,2,290,33.5,4.32,6.06,2,0,3168434.375,High,1,
FALSE,High,Master Protein,Q15746,"Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4",0,4.707,1,2,5,2,1914,210.6,6.15,9.6,2,0,36653645,High,1,Phospho [S418]
FALSE,High,Master Protein,Q9Y3U8,60S ribosomal protein L36 OS=Homo sapiens OX=9606 GN=RPL36 PE=1 SV=3,0,5.815,22,3,5,3,105,12.2,11.59,0,3,0,5238120.875,High,1,Met-loss [N-Term]
FALSE,High,Master Protein,P62829,60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1,0,11.237,20,2,5,2,140,14.9,10.51,13.47,2,0,1797371.375,High,1,
FALSE,High,Master Protein,P07237,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3,0,9.708,8,4,5,4,508,57.1,4.87,0,4,0,1858697.219,High,1,
FALSE,High,Master Protein,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,0,12.674,9,4,5,4,408,44.9,8.65,4.67,4,0,4238441.438,High,1,
FALSE,High,Master Protein,P47897,Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1,0,15.163,8,5,5,5,775,87.7,7.15,3.63,5,0,3581368.438,High,1,
FALSE,High,Master Protein,P46779,60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3,0,9.51,22,3,5,3,137,15.7,12.02,5.71,3,0,2232086.25,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,O43300,Leucine-rich repeat transmembrane neuronal protein 2 OS=Homo sapiens OX=9606 GN=LRRTM2 PE=1 SV=3,0.229,0.86,2,1,5,1,516,59,8,0,1,0,,High,1,
FALSE,High,Master Protein,P41091,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3,0,25.49,15,5,5,5,472,51.1,8.4,8.71,5,0,2842435.563,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,O15372,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1,0,7.384,8,3,5,3,352,39.9,6.54,7.22,3,0,3916814.688,High,1,
FALSE,High,Master Protein,Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1",0,11.448,19,3,5,3,282,31.3,4.84,5.45,3,0,567113.8125,High,1,
FALSE,High,Master Protein,P23246,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",0,8.653,7,4,5,3,707,76.1,9.44,5.79,4,1,1173087.75,High,1,
FALSE,High,Master Protein,Q9UM11,Fizzy-related protein homolog OS=Homo sapiens OX=9606 GN=FZR1 PE=1 SV=2,0.002,2.917,4,1,5,1,496,55.1,9.33,2.15,1,0,638770.9375,High,1,Phospho [Y91; S92]
FALSE,High,Master Protein,P22314,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,0,18.408,6,5,5,4,1058,117.8,5.76,5.44,5,0,,High,1,
FALSE,High,Master Protein,O14744,Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4,0,10.511,11,5,5,5,637,72.6,6.29,0,5,0,,High,1,
FALSE,Low,Master Protein,O14975,Very long-chain acyl-CoA synthetase OS=Homo sapiens OX=9606 GN=SLC27A2 PE=1 SV=2,0.085,1.323,4,1,5,1,620,70.3,8.51,0,1,0,,High,1,Phospho [Y224; T225]
FALSE,High,Master Protein,Q8N1G4,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,0,10.505,10,5,5,5,583,63.4,8.28,2.53,5,0,2365049.641,High,1,
FALSE,Low,Master Protein,Q92552,"28S ribosomal protein S27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS27 PE=1 SV=3",0.116,1.165,5,1,5,1,414,47.6,6.18,0,1,0,1137673.375,High,1,Phospho [T322; S325]
FALSE,Medium,Master Protein,A4FU49,SH3 domain-containing protein 21 OS=Homo sapiens OX=9606 GN=SH3D21 PE=2 SV=2,0.012,2.525,2,1,5,1,640,70.5,5.76,8.67,1,0,13482684.88,High,1,Acetyl [K598]
FALSE,High,Master Protein,P48643,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1,0,16.664,10,5,5,5,541,59.6,5.66,6.57,5,0,1208392.656,High,1,
FALSE,Medium,Master Protein,Q14C86,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GAPVD1 PE=1 SV=2,0.015,2.393,1,1,4,1,1478,164.9,5.22,0,1,0,20714865.38,High,1,
FALSE,High,Master Protein,Q9Y6M1,Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2,0,10.555,11,4,4,2,599,66.1,8.46,2.25,4,0,1009923.219,High,1,
FALSE,Medium,Master Protein,Q9H9L3,Interferon-stimulated 20 kDa exonuclease-like 2 OS=Homo sapiens OX=9606 GN=ISG20L2 PE=1 SV=1,0.024,2.231,5,1,4,1,353,39.1,9.94,0,1,0,,High,1,Acetyl [K61; K72]; Phospho [T73; S75]
FALSE,Low,Master Protein,Q9BRR3,Transmembrane protein 246 OS=Homo sapiens OX=9606 GN=TMEM246 PE=1 SV=1,0.087,1.288,1,1,4,1,403,46.6,7.59,5.21,1,0,3659325.875,High,1,
FALSE,High,Master Protein,P02768,Serum albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2,0,7.595,5,4,4,4,609,69.3,6.28,1.77,4,0,999199.3125,High,1,
FALSE,High,Master Protein,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",0,11.486,6,2,4,2,453,48.7,8.95,8.71,2,0,994647.25,High,1,
FALSE,High,Master Protein,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2,0,4.255,4,2,4,1,482,54.1,5.55,5.57,2,0,404887.2813,High,1,
FALSE,Low,Master Protein,Q9NWH9,SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2,0.063,1.446,2,1,4,1,1034,117.1,7.87,1.65,1,0,,High,1,Acetyl [K77]; Phospho [T69; S71; T72; T74]
FALSE,Medium,Master Protein,Q7Z340,Zinc finger protein 551 OS=Homo sapiens OX=9606 GN=ZNF551 PE=1 SV=3,0.037,1.818,2,1,4,1,670,77.5,8.35,10.66,1,0,5259438.75,High,1,
FALSE,High,Master Protein,Q14444,Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2,0,16.559,7,2,4,2,709,78.3,5.25,7.13,2,0,4238270.063,High,1,
FALSE,High,Master Protein,P29401,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3,0,13.438,6,2,4,2,623,67.8,7.66,6.65,2,0,1217674,High,1,
FALSE,High,Master Protein,P26599,Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1,0,8.098,9,4,4,4,531,57.2,9.17,0,4,0,1471189.969,High,1,
FALSE,High,Master Protein,E9PAV3,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1",0,13.69,2,3,4,3,2078,205.3,9.58,7.78,3,0,2841411.625,High,1,Phospho [T1434; T1439]
FALSE,High,Master Protein,Q02413,Desmoglein-1 OS=Homo sapiens OX=9606 GN=DSG1 PE=1 SV=2,0,13.044,4,3,4,3,1049,113.7,5.03,3.09,3,0,1368424.188,High,1,
FALSE,High,Master Protein,P60842,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1,0,8.885,10,4,4,4,406,46.1,5.48,2.81,4,0,728938.25,High,1,
FALSE,High,Master Protein,P15924,Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3,0,8.958,1,3,4,3,2871,331.6,6.81,0,3,0,2588030.438,High,1,
FALSE,High,Master Protein,Q02543,60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2,0,8.685,18,3,4,3,176,20.7,10.71,2.05,3,0,4702752.531,High,1,
FALSE,High,Master Protein,P32969,60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1,0,12.379,22,3,4,3,192,21.9,9.95,7.3,3,0,2339547.344,High,1,
FALSE,High,Master Protein,P53618,Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3,0,13.801,7,4,4,4,953,107.1,6.05,2.48,4,0,1191339.625,High,1,
FALSE,High,Master Protein,P14923,Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3,0,11.594,7,4,4,4,745,81.7,6.14,2.03,4,0,1079982.5,High,1,
FALSE,Low,Master Protein,Q9Y4D7,Plexin-D1 OS=Homo sapiens OX=9606 GN=PLXND1 PE=1 SV=3,0.227,0.821,0,1,4,1,1925,211.9,7.15,0,1,0,4575385.5,High,1,
FALSE,High,Master Protein,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,0,9.665,6,3,4,3,531,58,6.68,3.79,3,0,777927.75,High,1,
FALSE,High,Master Protein,P83731,60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1,0,5.287,13,2,4,2,157,17.8,11.25,0,2,0,5452784.25,High,1,
FALSE,High,Master Protein,P60660,Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2,0,6.971,19,3,4,3,151,16.9,4.65,3.97,3,0,1388338.438,High,1,
FALSE,High,Master Protein,Q06830,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,0,10.318,16,3,4,3,199,22.1,8.13,8.2,3,0,2243767,High,1,
FALSE,High,Master Protein,P06454,Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2,0,8.13,14,1,4,1,111,12.2,3.78,12.49,1,0,3720389.5,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q08554,Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2,0,6.042,4,3,4,3,894,99.9,5.43,0,3,0,2748507.125,High,1,
FALSE,High,Master Protein,P47914,60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2,0,11.724,14,2,4,2,159,17.7,11.66,6.23,2,0,8735096.75,High,1,
FALSE,High,Master Protein,P04632,Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1,0,7.053,8,2,3,2,268,28.3,5.2,0,2,0,397609.8438,High,1,Acetyl [N-Term]
FALSE,Low,Master Protein,Q08AM6,Protein VAC14 homolog OS=Homo sapiens OX=9606 GN=VAC14 PE=1 SV=1,0.115,1.173,2,1,3,1,782,87.9,6.13,0,1,0,1568466.25,High,1,
FALSE,Medium,Master Protein,Q7L5Y9,E3 ubiquitin-protein transferase MAEA OS=Homo sapiens OX=9606 GN=MAEA PE=1 SV=1,0.012,2.508,2,1,3,1,396,45.3,8.69,0,1,0,392604.2031,High,1,Phospho [Y26]
FALSE,High,Master Protein,P26196,Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,0,5.238,7,2,3,2,483,54.4,8.66,0,2,0,,High,1,
FALSE,Low,Master Protein,O00159,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4,0.108,1.206,1,1,3,1,1063,121.6,9.41,0,1,0,,High,1,
FALSE,High,Master Protein,P14625,Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,0,5.946,4,3,3,3,803,92.4,4.84,4.27,3,0,999451,High,1,
FALSE,High,Master Protein,O15479,Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3,0,14.362,7,2,3,2,319,35.3,8.76,3.28,2,0,2208645.5,High,1,
FALSE,Medium,Master Protein,Q96FN5,Kinesin-like protein KIF12 OS=Homo sapiens OX=9606 GN=KIF12 PE=1 SV=3,0.012,2.52,3,2,3,2,646,70.6,8.85,0,2,0,482586.4688,High,1,Phospho [S36]
FALSE,High,Master Protein,Q92734,Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2,0,7.343,10,2,3,2,400,43.4,5.1,2.25,2,0,2685773.125,High,1,
FALSE,High,Master Protein,P61513,60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2,0,8.397,32,3,3,3,92,10.3,10.43,1.7,3,0,1857357.938,High,1,
FALSE,High,Master Protein,O43399,Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2,0,13.054,26,3,3,3,206,22.2,5.36,4.35,3,0,,High,1,
FALSE,Low,Master Protein,P56202,Cathepsin W OS=Homo sapiens OX=9606 GN=CTSW PE=1 SV=2,0.213,0.917,3,1,3,1,376,42.1,7.42,0,1,0,,High,1,
FALSE,Medium,Master Protein,Q86UP3,Zinc finger homeobox protein 4 OS=Homo sapiens OX=9606 GN=ZFHX4 PE=1 SV=1,0.037,1.838,0,1,3,1,3567,393.5,6.37,0,1,0,,High,1,Phospho [S3476]
FALSE,High,Master Protein,P49207,60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,0,5.056,13,2,3,2,117,13.3,11.47,1.99,2,0,4266871,High,1,
FALSE,Low,Master Protein,Q5T200,Zinc finger CCCH domain-containing protein 13 OS=Homo sapiens OX=9606 GN=ZC3H13 PE=1 SV=1,0.224,0.896,0,1,3,1,1668,196.5,9.42,7.38,1,0,1277094.875,High,1,
FALSE,High,Master Protein,P09972,Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2,0,12.039,6,1,3,1,364,39.4,6.87,6.2,1,0,1111445.375,High,1,
FALSE,Low,Master Protein,Q96SI1,BTB/POZ domain-containing protein KCTD15 OS=Homo sapiens OX=9606 GN=KCTD15 PE=1 SV=1,0.105,1.221,3,1,3,1,283,31.9,7.44,0,1,0,3090131.75,High,1,
FALSE,High,Master Protein,P18077,60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2,0.006,2.614,14,2,3,2,110,12.5,11.06,0,2,0,1039733.344,High,1,
FALSE,High,Master Protein,P62847,40S ribosomal protein S24 OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1,0,6.124,14,2,3,2,133,15.4,10.78,5.84,2,0,2329595.625,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Q9UBQ5,Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1,0,7.837,17,3,3,3,218,25,4.93,1.8,3,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q99933,BAG family molecular chaperone regulator 1 OS=Homo sapiens OX=9606 GN=BAG1 PE=1 SV=4,0,7.48,6,2,3,2,345,38.8,7.81,3.69,2,0,943555.5,High,1,
FALSE,High,Master Protein,Q9Y2G9,Protein strawberry notch homolog 2 OS=Homo sapiens OX=9606 GN=SBNO2 PE=2 SV=3,0.006,2.608,1,2,3,2,1366,150.2,6.52,3.79,2,0,1917081.25,High,1,Acetyl [K1203; K1208]
FALSE,Medium,Master Protein,Q8WZ42,Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=4,0.028,2.102,0,2,3,2,34350,3813.7,6.35,1.67,2,0,1314209.875,High,1,Phospho [T20261]
FALSE,High,Master Protein,P12273,Prolactin-inducible protein OS=Homo sapiens OX=9606 GN=PIP PE=1 SV=1,0,7.014,18,2,3,2,146,16.6,8.05,6.42,2,0,1067978.625,High,1,
FALSE,High,Master Protein,Q13263,Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5,0,21.109,5,3,3,3,835,88.5,5.77,7.16,3,0,1159667.875,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,A6NFD8,Hairy and enhancer of split-related protein HELT OS=Homo sapiens OX=9606 GN=HELT PE=2 SV=2,0.112,1.195,4,1,3,1,242,26.9,9.36,0,1,0,2292599.188,High,1,
FALSE,Low,Master Protein,Q9P2E3,NFX1-type zinc finger-containing protein 1 OS=Homo sapiens OX=9606 GN=ZNFX1 PE=2 SV=2,0.188,0.961,1,1,3,1,1918,220.1,7.3,2.41,1,0,6003187,High,1,Acetyl [K907]; Phospho [S929]
FALSE,High,Master Protein,Q13409,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,0,10.393,5,2,3,2,638,71.4,5.2,4.15,2,0,,High,1,
FALSE,Low,Master Protein,A4D1E1,Zinc finger protein 804B OS=Homo sapiens OX=9606 GN=ZNF804B PE=2 SV=2,0.067,1.418,1,1,3,1,1349,152.5,8.54,0,1,0,21970680,High,1,
FALSE,High,Master Protein,O00425,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2,0,11.846,7,3,3,1,579,63.7,8.87,2.61,3,0,,High,1,
FALSE,Medium,Master Protein,P63173,60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2,0.038,1.874,21,2,3,1,70,8.2,10.1,0,2,0,867931.4375,High,1,
FALSE,High,Master Protein,P62877,E3 ubiquitin-protein ligase RBX1 OS=Homo sapiens OX=9606 GN=RBX1 PE=1 SV=1,0,12.965,19,2,3,2,108,12.3,6.96,6.22,2,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P37108,Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2,0,7.956,18,2,3,2,136,14.6,10.04,5.01,2,0,,High,1,Met-loss [N-Term]
FALSE,High,Master Protein,Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1",0,4.293,6,3,3,3,443,48.2,8.66,0,3,0,750110.7188,High,1,
FALSE,High,Master Protein,P63208,S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=2,0,11.149,22,2,3,2,163,18.6,4.54,5.72,2,0,2631824.25,High,1,
FALSE,High,Master Protein,P35268,60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2,0,7.101,20,2,3,2,128,14.8,9.19,5.14,2,0,153848437.1,High,1,
FALSE,Medium,Master Protein,Q9H0H0,Integrator complex subunit 2 OS=Homo sapiens OX=9606 GN=INTS2 PE=1 SV=2,0.031,1.944,2,1,3,1,1204,134.2,6.05,8,1,0,541377.6875,High,1,Acetyl [K101]; Phospho [S76; S83]
FALSE,Low,Master Protein,Q96LT4,Sphingomyelin synthase-related protein 1 OS=Homo sapiens OX=9606 GN=SAMD8 PE=1 SV=2,0.142,1.082,1,1,3,1,415,48.3,8.07,0,1,0,3634726,High,1,
FALSE,Medium,Master Protein,P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=4,0.032,2.065,1,1,3,1,2863,318.9,5.6,0,1,0,1454766.875,High,1,Acetyl [N-Term]; Phospho [S3; S10; T14]
FALSE,High,Master Protein,P62306,Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1,0,5.281,15,1,3,1,86,9.7,4.67,5.66,1,0,999798.1875,High,1,
FALSE,Low,Master Protein,Q9C0F1,Centrosomal protein of 44 kDa OS=Homo sapiens OX=9606 GN=CEP44 PE=1 SV=2,0.227,0.824,3,1,3,1,390,44.1,5.21,0,1,0,122451.5078,High,1,
FALSE,High,Master Protein,P61313,60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2,0,14.342,15,2,3,2,204,24.1,11.62,8.31,2,0,1971350.313,High,1,
FALSE,High,Master Protein,Q969Q0,60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3,0,3.848,28,3,3,3,106,12.5,10.65,1.86,3,0,2007613.453,High,1,
FALSE,High,Master Protein,O60884,DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1,0,4.917,4,2,3,2,412,45.7,6.48,0,2,0,5595661.625,High,1,
FALSE,High,Master Protein,Q9Y5A9,YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2,0,4.46,4,2,3,2,579,62.3,8.79,0,2,0,669710.8125,High,1,
FALSE,High,Master Protein,P12268,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2,0,8.513,9,3,3,3,514,55.8,6.9,0,3,0,542909.875,High,1,
FALSE,High,Master Protein,P53621,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2,0,8.283,3,3,3,3,1224,138.3,7.66,2.14,3,0,1572903.125,High,1,
FALSE,High,Master Protein,P20042,Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2,0,7.578,12,3,3,3,333,38.4,5.8,1.61,3,0,,High,1,
FALSE,Low,Master Protein,P46063,ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,0.082,1.338,3,1,3,1,649,73.4,7.88,0,1,0,13637409,High,1,Phospho [Y312]
FALSE,Low,Master Protein,Q9NZ01,Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1,0.206,0.933,3,1,3,1,308,36,9.45,0,1,0,,High,1,
FALSE,Low,Master Protein,Q8IUI8,Cytokine receptor-like factor 3 OS=Homo sapiens OX=9606 GN=CRLF3 PE=1 SV=2,0.149,1.054,4,1,3,1,442,49.7,5.14,0,1,0,17738402,High,1,
FALSE,High,Master Protein,P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3,0,14.015,15,3,3,3,286,30.8,5.92,4.46,3,0,769037.375,High,1,
FALSE,High,Master Protein,Q99729,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2,0,4.934,4,1,2,1,332,36.2,8.21,3.76,1,0,569145.0625,High,1,
FALSE,Low,Master Protein,Q8TEL6,Short transient receptor potential channel 4-associated protein OS=Homo sapiens OX=9606 GN=TRPC4AP PE=1 SV=2,0.223,0.848,1,1,2,1,797,90.8,7.61,1.71,1,0,507128.375,High,1,
FALSE,High,Master Protein,P40306,Proteasome subunit beta type-10 OS=Homo sapiens OX=9606 GN=PSMB10 PE=1 SV=1,0,8.026,11,2,2,2,273,28.9,7.81,3.4,2,0,2581512.719,High,1,
FALSE,High,Master Protein,Q9BWJ5,Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,0,2.94,17,1,2,1,86,10.1,6.35,0,1,0,886708.9375,High,1,
FALSE,High,Master Protein,Q14203,Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=3,0,4.437,1,2,2,1,1278,141.6,5.81,1.71,2,0,,High,1,
FALSE,High,Master Protein,Q01844,RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1,0,3.606,4,2,2,2,656,68.4,9.33,0,2,0,994672.375,High,1,
FALSE,High,Master Protein,Q9NR30,Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,0.002,2.878,4,2,2,2,783,87.3,9.28,0,2,0,,High,1,
FALSE,High,Master Protein,Q14974,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2,0,7.897,3,2,2,2,876,97.1,4.78,2.75,2,0,1822511.563,High,1,
FALSE,High,Master Protein,P56192,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS1 PE=1 SV=2",0,6.249,2,2,2,2,900,101.1,6.16,4.01,2,0,3643855.5,High,1,Acetyl [K109]
FALSE,Medium,Master Protein,P11908,Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens OX=9606 GN=PRPS2 PE=1 SV=2,0.037,1.823,6,2,2,2,318,34.7,6.61,0,2,0,,High,1,
FALSE,High,Master Protein,A6NMY6,Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 SV=2,0,7.748,6,2,2,2,339,38.6,6.95,4.24,2,0,693379.5625,High,1,
FALSE,Low,Master Protein,O60313,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3",0.169,0.968,1,1,2,1,960,111.6,7.87,0,1,0,1996452,High,1,Phospho [S508; S511]
FALSE,High,Master Protein,Q9NSD9,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3,0,6.202,3,2,2,2,589,66.1,6.84,2.28,2,0,,High,1,
FALSE,High,Master Protein,Q8IZP2,Putative protein FAM10A4 OS=Homo sapiens OX=9606 GN=ST13P4 PE=5 SV=1,0,5.073,11,2,2,2,240,27.4,5.08,3.71,2,0,,High,1,
FALSE,Low,Master Protein,Q16659,Mitogen-activated protein kinase 6 OS=Homo sapiens OX=9606 GN=MAPK6 PE=1 SV=1,0.139,1.095,3,1,2,1,721,82.6,5.03,0,1,0,,High,1,Met-loss+Acetyl [N-Term]; Acetyl [K4]; Met-loss [N-Term]
FALSE,High,Master Protein,Q2NL82,Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens OX=9606 GN=TSR1 PE=1 SV=1,0,5.708,3,2,2,2,804,91.8,7.42,1.79,2,0,593400.3125,High,1,
